Timestamp,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,DayOfWeek,Holiday,EnergyConsumption
2022-04-05 09:00:00,20.971530546658947,48.80925439996505,1117.8516518538418,5,Off,Off,29.540987486864235,Tuesday,No,11.018916803181414
2022-04-05 10:00:00,24.666494656714026,41.76124999025727,1666.9390640478302,3,On,On,21.691778925356203,Tuesday,No,40.43468681989046
2022-04-05 11:00:00,22.417776042963123,44.332949637978544,1421.9714508311397,3,Off,On,22.805304904068144,Tuesday,No,13.14083060869864
2022-04-05 12:00:00,22.89543829108217,44.13271506972542,1460.18076096532,6,Off,Off,16.64484547267045,Tuesday,No,7.920705323804251
2022-04-05 13:00:00,28.488637017422697,49.69968519365766,1173.1910871938196,9,On,On,3.9985793862950825,Tuesday,No,52.773197247698405
2022-04-05 14:00:00,28.077909232095063,42.268780980099216,1774.370613809544,7,On,Off,32.82822898595508,Tuesday,No,34.365377068016045
2022-04-05 15:00:00,26.710059671913452,42.06955299635255,1727.5634947445246,2,On,On,20.94299251055807,Tuesday,No,43.9584309351968
2022-04-05 16:00:00,21.88329899932936,62.16706837062074,1730.0930290829883,7,Off,Off,19.71031482149854,Tuesday,No,11.006752732186545
2022-04-05 17:00:00,24.08442303115642,53.400929126644286,1740.2115580379896,3,On,On,22.774920480554922,Tuesday,No,46.010982500169824
2022-04-05 18:00:00,28.423402307191388,38.91592694508892,1569.6341366575257,3,On,On,0.14289102683489752,Tuesday,No,39.680185679730904
2022-04-05 19:00:00,25.38405589484839,50.25920390223768,1666.7137127092624,6,On,On,10.750030385763612,Tuesday,No,35.918518740778396
2022-04-05 20:00:00,31.561615925543975,46.40362475787385,1521.870373575262,4,On,On,20.572081217836207,Tuesday,No,42.540725854614756
2022-04-05 21:00:00,26.097809940827574,48.730999070029235,1249.7397170946444,1,On,Off,13.865551678584502,Tuesday,No,37.069750972998165
2022-04-05 22:00:00,25.526840796452376,46.5654094892989,1351.9103661587762,5,On,Off,14.463515160287706,Tuesday,No,21.92940701573358
2022-04-05 23:00:00,24.10510929903379,55.52986452573123,1013.0727137306956,9,On,On,26.340083018163643,Tuesday,No,48.55309484580077
2022-04-06 00:00:00,25.360861785428522,48.339718685227304,1601.8132146884382,4,On,On,16.15849487261457,Wednesday,No,42.69383588068265
2022-04-06 01:00:00,24.54949226011251,44.866484061212105,1418.618420957192,7,On,On,35.93132017765226,Wednesday,No,55.86017373935529
2022-04-06 02:00:00,26.990824277250113,54.273734354801405,1321.5454186505997,4,On,On,14.776011074206242,Wednesday,No,54.299368860636655
2022-04-06 03:00:00,27.696047105418483,47.382744900457084,1066.921262282943,3,On,On,22.172727436736665,Wednesday,No,32.95678659090788
2022-04-06 04:00:00,22.752292215747737,46.43027626880785,1863.0379803732485,4,Off,On,19.36618061006012,Wednesday,No,28.100761964869214
2022-04-06 05:00:00,21.205518299709286,48.07054051994075,1110.9481126397814,8,Off,Off,10.11020674391009,Wednesday,No,11.096288614332558
2022-04-06 06:00:00,19.772987372099568,44.59796540411067,1103.331647162755,4,Off,On,6.115391764126743,Wednesday,No,19.442111048616248
2022-04-06 07:00:00,26.423121405549736,45.47401566317089,1521.822118906464,8,On,On,15.45718122973569,Wednesday,No,40.952701608065276
2022-04-06 08:00:00,21.851940910834642,40.39741629120376,1241.3833610729462,8,Off,Off,31.929364473662645,Wednesday,No,8.913788528342874
2022-04-06 09:00:00,18.874598956829,38.99628956564101,1633.9588263014853,4,Off,On,11.690255620599977,Wednesday,No,26.262964430099878
2022-04-06 10:00:00,26.084365443163428,36.88868547821549,1703.8443100476263,7,On,On,19.67102587919358,Wednesday,No,30.634790609241332
2022-04-06 11:00:00,32.054291573294975,33.53723833516789,1649.5103531928776,9,On,On,12.883805752261068,Wednesday,No,40.93925652971423
2022-04-06 12:00:00,24.96480402662798,37.90118311387588,1736.058940047972,3,On,On,17.070560943548795,Wednesday,No,43.664604594877034
2022-04-06 13:00:00,27.360698710432636,43.910847466059636,1084.43933941233,6,On,Off,25.120757668774168,Wednesday,No,22.66919600493072
2022-04-06 14:00:00,25.21416389376461,46.273860679742945,1345.8167755377249,2,On,Off,16.138371368199387,Wednesday,No,29.51861968178653
2022-04-06 15:00:00,24.7014911942224,43.08426212422625,1318.388773055511,3,On,On,9.751101652216434,Wednesday,No,34.706684363936866
2022-04-06 16:00:00,27.58930826480244,25.327397428666323,1664.667882432078,4,On,Off,29.179136539827216,Wednesday,No,31.220682207528988
2022-04-06 17:00:00,24.15856099681103,58.80916346004034,1950.0403523466268,1,On,Off,9.842281022516342,Wednesday,No,31.46226721749774
2022-04-06 18:00:00,25.740578134460222,54.65103279107383,1740.0478370226792,6,On,On,21.0514479262096,Wednesday,No,48.27904778894033
2022-04-06 19:00:00,25.89463466110552,49.19279763336892,1188.1040769652068,2,On,Off,2.0956322331070947,Wednesday,No,19.502512633372625
2022-04-06 20:00:00,23.086753994512698,61.64514370832901,1950.1290995287943,3,Off,On,26.368855855221504,Wednesday,No,24.433746869321933
2022-04-06 21:00:00,27.79630147164928,37.069339670270836,1557.7674121504897,2,On,On,37.91290851232537,Wednesday,No,36.51639312116844
2022-04-06 22:00:00,24.485691733264886,61.47591095770379,1320.2852808500302,5,On,Off,14.896494247116186,Wednesday,No,40.798291570294985
2022-04-06 23:00:00,22.8380907562444,37.17284471362479,1391.9847052712926,3,Off,On,6.1588769859585515,Wednesday,No,17.57023190652125
2022-04-07 00:00:00,26.50402415496862,47.42919750323275,1944.6762998763368,5,On,Off,21.845308952008377,Thursday,No,28.457643629746343
2022-04-07 01:00:00,22.433207540638453,34.54371256456142,1185.7144181293863,2,Off,On,15.92737890545484,Thursday,No,16.191208842500604
2022-04-07 02:00:00,25.061972002833404,45.52058939068109,1887.4370391731052,4,On,Off,33.86195860216904,Thursday,No,34.39520287948539
2022-04-07 03:00:00,24.956157066887407,48.68512751571431,1280.723493621501,5,On,On,9.89215730103955,Thursday,No,45.8418730082513
2022-04-07 04:00:00,28.062548953282665,44.07761954293127,1567.5878225738916,5,On,On,3.4399370344113898,Thursday,No,42.393690079421894
2022-04-07 05:00:00,26.328673897069116,51.4768659491674,1594.4234097990452,4,On,On,17.78964597262679,Thursday,No,37.521736814722175
2022-04-07 06:00:00,24.911028567146072,46.23890647966484,1545.8407225394851,4,On,On,20.23450942754071,Thursday,No,35.683226225298455
2022-04-07 07:00:00,27.301906486131024,40.945010318416344,1895.415687484743,5,On,Off,8.407412532070472,Thursday,No,35.44237973297706
2022-04-07 08:00:00,28.925836354103808,40.56678295077236,1899.808086359512,7,On,Off,23.533184212240137,Thursday,No,35.96107459864545
2022-04-07 09:00:00,26.564450369402866,52.30350921823336,1717.3928510996252,5,On,On,15.62202875497824,Thursday,Yes,45.09692937471546
2022-04-07 10:00:00,25.01139511900543,39.82624550712544,1693.7589512808463,5,On,On,12.764221541130087,Thursday,No,49.399452350757485
2022-04-07 11:00:00,21.260543885164317,53.193642773584834,1604.4183548074382,1,Off,On,19.89692062424509,Thursday,No,16.105677019062885
2022-04-07 12:00:00,21.960458766344487,55.811577452047224,1204.3719003385525,1,Off,On,12.617470663994244,Thursday,No,30.361559379432425
2022-04-07 13:00:00,24.11614963733557,31.17979683775879,1087.803992387174,3,On,Off,8.704516978855711,Thursday,No,31.127900139624064
2022-04-07 14:00:00,23.25293169786394,55.04670410749438,1882.757271034553,3,Off,On,1.0179118852467894,Thursday,No,19.130132090428745
2022-04-07 15:00:00,24.451616780093424,62.94795711593309,1062.2124100945002,7,On,Off,9.734580775430587,Thursday,No,34.413763812293354
2022-04-07 16:00:00,25.14273362144114,47.54220789975779,1444.8862756962285,0,On,On,36.95035831773612,Thursday,No,33.82034417356475
2022-04-07 17:00:00,26.484685096523307,50.49895307716194,1396.9485047991752,3,On,Off,15.446983367858003,Thursday,No,26.743029969405903
2022-04-07 18:00:00,24.78203184379921,54.229561680126025,1324.081823515114,3,On,On,6.237149550177234,Thursday,No,41.315686536810055
2022-04-07 19:00:00,26.36215840152385,43.048604100109955,1946.4815327790247,3,On,Off,26.212330763108646,Thursday,No,34.96060456325899
2022-04-07 20:00:00,25.164930524399225,46.94823970267911,1511.2814704716093,4,On,On,14.721858286485341,Thursday,Yes,38.20635557573004
2022-04-07 21:00:00,19.377924278303613,34.19987077693,1792.500538107311,8,Off,Off,17.68682199764543,Thursday,No,22.04205658118788
2022-04-07 22:00:00,22.317272829364985,46.57643043054191,1004.4065498330264,7,Off,On,17.532057666358384,Thursday,No,22.407932207976014
2022-04-07 23:00:00,24.573271531658918,49.63878058088626,1639.724570090338,4,On,Off,28.123184720194942,Thursday,No,28.868156633964574
2022-04-08 00:00:00,21.550303953338993,49.7925555683478,1662.2708858228275,8,Off,Off,3.5123389172243655,Friday,No,6.868745156164107
2022-04-08 01:00:00,26.68393401278084,54.47166384371815,1015.9412332761528,5,On,Off,27.89634389911793,Friday,No,30.683234022544205
2022-04-08 02:00:00,29.324536544926232,38.79494559823026,1115.9258770327267,6,On,On,21.650144924173485,Friday,No,49.95637585142182
2022-04-08 03:00:00,28.43947065508691,40.85818539710052,1240.7475565019818,6,On,Off,15.80895177859932,Friday,No,41.39355598694563
2022-04-08 04:00:00,24.376520916803855,61.543058887170346,1372.9346071815594,4,On,On,7.664360390869149,Friday,No,46.100557464200065
2022-04-08 05:00:00,29.210992493917356,44.11477864360367,1700.670825645329,7,On,On,12.97386899497891,Friday,No,44.034922485639456
2022-04-08 06:00:00,25.403773543240995,47.09948062676481,1940.8988192813872,2,On,On,15.50327725875729,Friday,No,33.61408170253088
2022-04-08 07:00:00,24.02576400781459,44.824559603126254,1801.9601834503444,3,On,Off,30.952340368437444,Friday,No,17.93020488895892
2022-04-08 08:00:00,23.241895043115726,38.39559084562318,1977.6384877309133,5,Off,On,27.683562657235747,Friday,No,21.931533054954077
2022-04-08 09:00:00,24.123965209329555,59.22610297870421,1929.1575287185533,9,On,On,11.741954250378637,Friday,Yes,43.25696036459818
2022-04-08 10:00:00,23.880826945474873,40.8999735632857,1119.144615746237,3,Off,Off,32.70652903888748,Friday,No,7.629220412066216
2022-04-08 11:00:00,25.46547152424404,35.79217344576055,1959.698367250076,3,On,Off,23.44969622521588,Friday,No,32.15839374833638
2022-04-08 12:00:00,25.437550563513863,41.55559816160066,1244.6189139899486,9,On,Off,19.255030792107583,Friday,No,27.054309702153663
2022-04-08 13:00:00,24.99066739284375,28.343068420139865,1337.231850134397,3,On,On,12.673093925740632,Friday,No,46.64003827999973
2022-04-08 14:00:00,26.22155426800885,39.847155711797235,1466.3229757078302,8,On,Off,10.084259346750002,Friday,No,42.54189306970275
2022-04-08 15:00:00,28.35971098522452,37.14801618509383,1974.215469940778,5,On,On,19.878624612477026,Friday,No,45.33649829142038
2022-04-08 16:00:00,27.675768788289947,50.65522766769182,1384.3252560857636,7,On,On,18.489278116347034,Friday,No,42.59385799225415
2022-04-08 17:00:00,20.769593726793605,39.658659820125656,1134.0026160549453,8,Off,On,11.717039161905372,Friday,No,19.09773487151665
2022-04-08 18:00:00,17.73693552805055,52.958529215760706,1853.9709234843283,7,Off,On,24.875569351138292,Friday,No,20.801304326013394
2022-04-08 19:00:00,27.632551581799305,57.30896413621966,1773.019736921131,3,On,On,16.56212932640812,Friday,No,44.35498751389881
2022-04-08 20:00:00,21.104396674111957,52.05017030283228,1149.6563310690162,4,Off,On,18.788873523448483,Friday,No,26.470560479525293
2022-04-08 21:00:00,24.344400596654165,43.56053940436608,1511.2814704716093,12,On,Off,24.515059403317736,Friday,No,37.4761680259028
2022-04-08 22:00:00,21.662591340259603,46.59755278449932,1004.8054404676876,8,Off,Off,22.36216586143653,Friday,No,19.29683965909642
2022-04-08 23:00:00,19.87007837496398,32.40420987887207,1556.7754404149844,4,Off,Off,0.9666355512961715,Friday,No,11.974700623365024
2022-04-09 00:00:00,26.518074744951385,44.255758013853125,1868.221293134754,4,On,Off,21.796710690971228,Saturday,No,36.895336948397016
2022-04-09 01:00:00,27.135635486124993,38.06541817550993,1208.2781179448011,4,On,Off,15.37758218185577,Saturday,Yes,31.085118028350106
2022-04-09 02:00:00,23.34655285297877,51.31031230035666,1874.412764821,5,Off,On,11.222338452672767,Saturday,No,16.555148774145678
2022-04-09 03:00:00,17.631628379063965,67.31244510592056,1999.7509809131968,6,Off,On,15.588632280287008,Saturday,No,29.691243215192838
2022-04-09 04:00:00,23.432412815413812,49.65334484452018,1666.7137127092624,5,Off,On,12.455225886764058,Saturday,No,33.07733224398716
2022-04-09 05:00:00,26.093515421110023,28.433077916662384,1806.37649246825,4,On,On,16.241446809485772,Saturday,No,41.53847059340484
2022-04-09 06:00:00,20.786576243756212,42.31812607148227,1743.0002029003494,4,Off,Off,14.951204031811937,Saturday,Yes,7.661612761544256
2022-04-09 07:00:00,25.502190850153095,46.43890034864587,1377.2927621524923,6,On,Off,21.147009357917476,Saturday,No,35.111324224646616
2022-04-09 08:00:00,24.938594547881426,46.1396013971148,1317.1613295680822,3,On,Off,1.735378023319969,Saturday,No,29.33940689949862
2022-04-09 09:00:00,26.62538928903569,39.16968415992543,1452.316318334375,4,On,Off,16.740243066320392,Saturday,No,31.400979924680577
2022-04-09 10:00:00,25.321257840065794,47.48502885091182,1907.7603077447377,4,On,On,14.88240563224628,Saturday,No,42.236012251477895
2022-04-09 11:00:00,22.221575821776067,34.81066513224971,1568.2833403281447,2,Off,On,34.82490756032472,Saturday,No,15.139075001578648
2022-04-09 12:00:00,28.37651996414597,37.34582409690607,1536.626802627764,5,On,Off,1.984507470177551,Saturday,No,28.316050534452316
2022-04-09 13:00:00,24.53230169717644,50.89690057599356,1930.909344365422,2,On,Off,23.196964054642976,Saturday,No,30.6375399462542
2022-04-09 14:00:00,24.904567412517817,36.74307315976747,1320.2852808500302,6,On,On,18.92303926758411,Saturday,No,40.66553519738281
2022-04-09 15:00:00,22.334485230652344,49.980385349702864,1655.8797827805963,7,Off,On,21.83503864662238,Saturday,No,25.814960654073367
2022-04-09 16:00:00,23.72450110767587,33.72907992085936,1364.4710914438915,3,Off,Off,11.220666923585455,Saturday,No,10.970958181136247
2022-04-09 17:00:00,22.471973853309176,60.429795918955726,1318.388773055511,4,Off,On,17.925915087958625,Saturday,No,25.568253032616198
2022-04-09 18:00:00,24.491404288630374,38.799479834268766,1057.9928560047108,5,On,Off,16.404675039606573,Saturday,No,30.572876327917
2022-04-09 19:00:00,29.837886219136905,43.490017497998245,1999.204208464013,5,On,On,46.05879590092056,Saturday,No,38.782703242602466
2022-04-09 20:00:00,21.09014875319034,48.21187476530017,1036.3701486542734,5,Off,On,12.428012998967715,Saturday,No,16.322827713462452
2022-04-09 21:00:00,20.404594897605747,40.57924922082647,1004.1106721274756,5,Off,On,8.266640211507049,Saturday,No,25.58601271464203
2022-04-09 22:00:00,29.155515599273063,46.617073551855235,1766.2695206303051,5,On,On,32.63389363626653,Saturday,No,40.56554159939016
2022-04-09 23:00:00,24.388206451015016,50.296821091755426,1835.348135397516,3,On,On,18.140480915933786,Saturday,No,38.24570185516642
2022-04-10 00:00:00,23.083967399419727,53.57878470298602,1010.2717091991292,3,Off,Off,19.628158116834598,Sunday,No,17.870942645485474
2022-04-10 01:00:00,27.93207973714985,52.13810328996381,1220.5471326051625,7,On,On,24.988972389413565,Sunday,No,42.332900294355554
2022-04-10 02:00:00,23.26398594403365,43.9317747582959,1551.590740866935,6,Off,Off,15.804250363769944,Sunday,No,1.1470968447307204
2022-04-10 03:00:00,30.16214165483651,44.14626962562545,1419.5041176597545,3,On,On,11.467264426026604,Sunday,No,43.04939966622145
2022-04-10 04:00:00,26.90520019072309,65.40724454284505,1010.2717091991292,1,On,On,16.291194757879868,Sunday,No,39.67597004810131
2022-04-10 05:00:00,23.597894890909476,53.487426565968796,1856.8759492709137,4,Off,On,7.7788830487893526,Sunday,No,18.45501718832531
2022-04-10 06:00:00,31.101985750766914,37.542483585330764,1022.7184644643678,8,On,On,2.4301005812308,Sunday,No,43.27911305356585
2022-04-10 07:00:00,23.26370400863005,46.24720145914702,1779.4685814399024,11,Off,On,7.7599851221748395,Sunday,No,14.539298200985415
2022-04-10 08:00:00,27.087239428434003,42.5403592086908,1444.8862756962285,3,On,On,5.523582800566523,Sunday,No,31.875443361041352
2022-04-10 09:00:00,25.83107439990857,44.24251229720539,1249.8563908879178,3,On,On,11.946230530788412,Sunday,No,38.78967484864664
2022-04-10 10:00:00,28.67487085965654,34.92145927855565,1149.6563310690162,6,On,On,10.76069266867789,Sunday,No,45.03260867958286
2022-04-10 11:00:00,29.411799079706,41.88627686451309,1662.2708858228275,6,On,On,20.412309679593257,Sunday,No,41.75548895283214
2022-04-10 12:00:00,25.072817256216467,60.82788340974874,1546.5082455132003,4,On,Off,16.261942165476466,Sunday,No,31.564602676552745
2022-04-10 13:00:00,22.844692926087824,50.32850780955143,1096.7031280679794,4,Off,On,13.915519233697093,Sunday,No,21.59282901159509
2022-04-10 14:00:00,26.286898191176114,24.17344428680957,1677.1609796935572,5,On,Off,25.43177006312093,Sunday,No,34.62517952578611
2022-04-10 15:00:00,23.05944955278837,55.76056369009384,1091.8352610376628,5,Off,Off,11.484565881309386,Sunday,No,12.883583704735674
2022-04-10 16:00:00,30.693703582132912,54.67786223079686,1907.7603077447377,3,On,Off,5.426575952400706,Sunday,Yes,32.85253898550834
2022-04-10 17:00:00,25.369356523199965,42.3346943928654,1122.1853122157768,10,On,On,6.97293891609403,Sunday,No,41.52567082967763
2022-04-10 18:00:00,23.945663906657753,51.50571181094103,1708.9568652297933,6,Off,Off,15.34899392503074,Sunday,No,10.99264236221765
2022-04-10 19:00:00,25.50593658720925,38.0742715093416,1050.3176022812484,1,On,On,14.669001558503934,Sunday,No,40.30429920115101
2022-04-10 20:00:00,21.16043129209973,41.38934799006946,1388.750560894454,3,Off,On,26.23209103916269,Sunday,No,26.447318199209434
2022-04-10 21:00:00,22.225703161334234,58.16138594484154,1698.0413151788805,6,Off,On,7.544913279829001,Sunday,No,24.4496488737521
2022-04-10 22:00:00,28.38742029378655,43.08056937718976,1202.4962831347548,5,On,Off,21.692598181466852,Sunday,No,28.414643400888092
2022-04-10 23:00:00,23.11851586083898,29.467345289621875,1779.4685814399024,2,Off,Off,6.583453836526822,Sunday,No,7.067478408948267
2022-04-11 00:00:00,22.012097037306802,44.85613764174507,1518.000607262546,4,Off,Off,3.7704690343237086,Monday,No,16.42693423473107
2022-04-11 01:00:00,26.50442956622009,44.72592472871569,1832.1997785770343,5,On,Off,18.487272189188353,Monday,No,32.66379865149782
2022-04-11 02:00:00,28.345690932543178,55.60419984280458,1004.8054404676876,6,On,Off,21.161697550432514,Monday,No,27.313412853320997
2022-04-11 03:00:00,27.021588875411517,45.51754240521518,1833.3682411661823,2,On,Off,0.6197777876233417,Monday,No,33.12514132734058
2022-04-11 04:00:00,27.80766400920411,41.8039921042209,1677.9136218745025,3,On,Off,8.1832659483075,Monday,No,28.023050313883868
2022-04-11 05:00:00,22.835112265111356,54.29814585862073,1525.6152138190907,6,Off,Off,15.527028499092054,Monday,No,7.251599925664965
2022-04-11 06:00:00,20.948562928552345,46.424412307539406,1688.890826156082,1,Off,Off,14.30076882133614,Monday,No,9.75539241597737
2022-04-11 07:00:00,29.24108442144766,39.00603977668408,1421.507671762491,4,On,Off,19.921631932677503,Monday,No,27.54239996177865
2022-04-11 08:00:00,24.06663204185701,55.23472633666302,1504.3401342153577,6,On,Off,23.121363101926182,Monday,No,37.39985703384526
2022-04-11 09:00:00,24.270450688452833,47.045197969596146,1759.9673775088484,7,On,On,3.953272369416762,Monday,No,43.508843148868586
2022-04-11 10:00:00,28.749913629898526,45.42033781826992,1296.114638110008,2,On,On,19.015765982552615,Monday,No,48.011547091233986
2022-04-11 11:00:00,26.559967304249643,46.91099647990332,1887.4370391731052,5,On,On,8.839091326047726,Monday,No,44.23867613766468
2022-04-11 12:00:00,26.275311444362348,36.274489590297684,1395.7558288321925,1,On,Off,18.067525194265706,Monday,No,26.895962980069505
2022-04-11 13:00:00,31.123812846866517,40.90037936765105,1491.640156547816,5,On,On,11.050412650613024,Monday,No,40.26356377736945
2022-04-11 14:00:00,23.15646170214537,45.425931630793464,1959.06988313264,5,Off,On,24.549813500681644,Monday,No,19.86692619999091
2022-04-11 15:00:00,27.61416940998397,43.73709025144027,1066.921262282943,4,On,On,20.264722566153775,Monday,No,44.364615196831906
2022-04-11 16:00:00,25.143763965302977,56.23510836151388,1013.537570531,3,On,On,6.484373053144653,Monday,No,34.94386432869403
2022-04-11 17:00:00,25.743982254386623,47.247471602546966,1284.5983249577748,2,On,Off,0.4515334341053592,Monday,No,32.23945288314239
2022-04-11 18:00:00,29.31806170202551,52.67825712937512,1718.3469480680103,4,On,On,25.535333060594866,Monday,No,38.534208145458976
2022-04-11 19:00:00,26.42268007505299,45.47544991948814,1833.3682411661823,2,On,Off,8.958521474588721,Monday,No,42.03258554089687
2022-04-11 20:00:00,26.509091436802134,54.393833083913684,1923.904181693366,7,On,On,9.869525167304328,Monday,No,47.00436012627849
2022-04-11 21:00:00,28.024568559342313,48.7819129987561,1381.696147726456,5,On,On,21.622304680371123,Monday,No,46.238096173109795
2022-04-11 22:00:00,23.946710198634776,45.509739626692784,1157.2400578055915,1,Off,On,6.183455046188678,Monday,No,20.205205235570116
2022-04-11 23:00:00,22.601314480512432,45.282254412343065,1185.8941762127454,6,Off,On,16.874401130904285,Monday,No,14.072991637145229
2022-04-12 00:00:00,22.01805949613328,37.2646397529561,1908.7882636690144,8,Off,Off,15.29418737667974,Tuesday,No,12.223000604644671
2022-04-12 01:00:00,19.403767915036003,49.71377867391402,1390.0327945161723,2,Off,On,14.419082322272619,Tuesday,No,21.806344507475238
2022-04-12 02:00:00,30.815177158708522,45.05291146989196,1226.3187266326547,6,On,On,25.58701040690223,Tuesday,Yes,40.81472890065524
2022-04-12 03:00:00,21.852389815236126,41.118989941529584,1556.7754404149844,4,Off,On,19.208990488965778,Tuesday,No,20.097959909291138
2022-04-12 04:00:00,24.354362984382366,54.8212545524522,1886.0887956467047,3,On,On,23.695811415048862,Tuesday,No,45.00920415096548
2022-04-12 05:00:00,24.19674852554939,34.744940169928846,1114.4058854068517,5,On,Off,12.94809785919485,Tuesday,No,31.371519098147576
2022-04-12 06:00:00,25.854092932564186,41.79620936893707,1607.0012284749637,3,On,On,8.80005628677981,Tuesday,No,42.20992104994326
2022-04-12 07:00:00,27.296150271961377,54.15045022444256,1073.066165861618,4,On,On,24.218834054405228,Tuesday,No,45.49963644969802
2022-04-12 08:00:00,27.42306036886637,48.08332176060337,1250.8850297838906,8,On,On,10.142038855237208,Tuesday,No,50.46885332106545
2022-04-12 09:00:00,23.32792315272657,44.98770612550263,1539.6716178861338,2,Off,Off,16.21402914347035,Tuesday,No,5.996847683865774
2022-04-12 10:00:00,24.507927084037462,47.53368713714582,1130.0024035495549,6,On,On,18.837001333552646,Tuesday,No,52.35279381148218
2022-04-12 11:00:00,25.783663178398584,46.923824073658054,1446.9077089745888,10,On,Off,8.401764738231297,Tuesday,No,44.535378821665674
2022-04-12 12:00:00,24.27652690952691,32.47510756193449,1702.4940285110015,6,On,Off,8.429231931887454,Tuesday,Yes,28.334962212995894
2022-04-12 13:00:00,29.54182433127184,42.42008294724432,1319.8096525171284,4,On,On,12.757451426678097,Tuesday,No,45.51182227679636
2022-04-12 14:00:00,26.374848504074887,59.166406271290185,1514.3084227814595,7,On,On,21.64010751118046,Tuesday,No,53.80070442743069
2022-04-12 15:00:00,27.066764220859387,39.7786920849077,1370.4492563930437,4,On,Off,18.15960833565949,Tuesday,No,38.59414981288435
2022-04-12 16:00:00,26.862520912040043,42.68383566962005,1056.6581369530395,3,On,On,3.2966692482396383,Tuesday,No,32.55285565418656
2022-04-12 17:00:00,28.310995415951123,40.781395930455076,1038.8319597464745,3,On,Off,32.21165458787995,Tuesday,No,30.472624292277743
2022-04-12 18:00:00,25.495557270910265,44.654137360637236,1439.4568467117188,5,On,On,18.456478740455587,Tuesday,No,39.548836051672424
2022-04-12 19:00:00,21.30310878694816,40.42784375367447,1938.017891148901,5,Off,Off,11.427509868767705,Tuesday,No,15.083730720458583
2022-04-12 20:00:00,26.115880993052134,49.54191642650843,1103.2990600036733,5,On,On,13.798564452641488,Tuesday,No,47.405858528581106
2022-04-12 21:00:00,23.134224591099844,47.07630601025271,1517.168540999046,4,Off,On,13.015049793483616,Tuesday,No,15.426117124427163
2022-04-12 22:00:00,23.482420141997242,51.98519047035048,1988.8485594372248,3,Off,Off,11.878040492387692,Tuesday,No,7.859041691642125
2022-04-12 23:00:00,26.645452963866376,36.44254377852486,1872.3085933006496,1,On,Off,25.328362879160494,Tuesday,No,21.600675787933568
2022-04-13 00:00:00,28.49484942417317,42.496083527752944,1013.748554523694,4,On,Off,35.91691324457471,Wednesday,No,31.506547899514
2022-04-13 01:00:00,25.042370560119778,43.47250211971181,1520.1424966650534,8,On,Off,10.647905586640592,Wednesday,No,31.91687101548284
2022-04-13 02:00:00,25.858139173447647,49.27702454911423,1194.8779926397324,7,On,On,11.130750976715634,Wednesday,No,45.92278474685174
2022-04-13 03:00:00,29.810954484452207,38.63803572365429,1888.5054968539644,2,On,On,14.344244460952586,Wednesday,No,49.848988601579634
2022-04-13 04:00:00,25.66500690977882,53.19577960268371,1888.7015821044,3,On,Off,3.0936305515246367,Wednesday,No,33.29091646315514
2022-04-13 05:00:00,32.36261061734283,55.502373550872335,1491.2879488851015,2,On,On,19.75017254517606,Wednesday,No,41.527221094391706
2022-04-13 06:00:00,26.586292238806806,36.971302150318685,1801.9601834503444,7,On,On,16.76674167424544,Wednesday,No,46.53427809586534
2022-04-13 07:00:00,19.987006739408287,41.2137122029547,1221.8467155573103,5,Off,On,16.440762361081994,Wednesday,No,18.86302201415285
2022-04-13 08:00:00,27.119143348380785,40.86393777394657,1712.3883642408337,1,On,Off,1.0732547869901587,Wednesday,No,29.111206457315973
2022-04-13 09:00:00,26.063315394241446,67.82045991733676,1908.7882636690144,3,On,On,4.649960835005217,Wednesday,No,44.36433068053812
2022-04-13 10:00:00,28.640861185162944,41.733133608893056,1956.4534969668684,8,On,Off,11.917652733732629,Wednesday,No,27.946639044834576
2022-04-13 11:00:00,26.89174069972342,59.686943636383404,1284.9915194734813,1,On,On,20.918598049656428,Wednesday,No,40.30496439766334
2022-04-13 12:00:00,24.589247455042557,34.60509408691715,1988.4384742537827,4,On,Off,0.4179825555557031,Wednesday,Yes,26.385668955219963
2022-04-13 13:00:00,21.508876035286352,36.96466917300219,1685.6746590412488,4,Off,On,22.963149876405833,Wednesday,No,24.03304684683022
2022-04-13 14:00:00,24.38905869706337,39.54629297254561,1113.8792938215645,7,On,Off,12.47980725613898,Wednesday,No,27.18449637804964
2022-04-13 15:00:00,22.56922747658877,38.19106484031927,1458.9692288182223,3,Off,On,7.883260660726389,Wednesday,Yes,15.134988473071441
2022-04-13 16:00:00,23.335168435343785,43.11320790675935,1185.7144181293863,5,Off,On,15.861003733262761,Wednesday,No,17.927072510259176
2022-04-13 17:00:00,26.65173484348737,39.35739757577606,1210.199640455469,5,On,On,3.7838617678783155,Wednesday,No,37.85197489080252
2022-04-13 18:00:00,29.719294617101564,38.41551855429855,1096.8574341241738,4,On,Off,7.066997382641162,Wednesday,No,40.15356071770681
2022-04-13 19:00:00,26.10165015730343,55.264324726466,1930.337803633956,4,On,Off,25.683080152149902,Wednesday,No,38.16972128605807
2022-04-13 20:00:00,21.58948561782389,55.820793456381445,1854.877725297601,2,Off,On,14.706816085259279,Wednesday,No,23.349299359161776
2022-04-13 21:00:00,26.24329729927817,53.482378519477166,1319.526097452381,3,On,Off,8.823440957412663,Wednesday,No,30.064170792760414
